name_1,name_2,is_duplicate
bridgestone neumaticos,bridgestone stargard sp zoo,1
alfa laval lund ab,oao al'fa laval ' potok,1
contitech chile s.a .,contitech chile,1
synthomer .,synthomer c oterminal warehouse,1
bridgestone golf shenzhen .,bridgestone tire,1
bridgestone india pvt . .,bridgestone tire,1
bridgestone hosepower,bridgestone firestone venezolana c,1
bridgestone india,bridgestone neumaticos,1
sumitomo rubber inds,sumitomo rubber changshu .,1
jx nippon oil gas exploration brasil ltda,jx nippon oil gas exploration qatar limited,1
kumho petrochemical,kumho,1
bridgestone huizhou tire .,bridgestone firestone venezolana,1
basf japan . 6 10 1 roppongi,basf .,1
contitech india private .,contitech usa .,1
reliance retail .,reliance .,1
soprema salgareda,soprema sas,1
evonik india,evonik degussa brasil ltda,1
bridgestone brasil industria e comercio ltda,bridgestone hosepower,1
shanghai michelin warrior tyre .,michelin aircraft tire,1
bharat bijlee .,bharat enterprises,1
ankara insaat,ankara insaat ticaret ve sanayi limited sirketi,1
ineos styrolution brasil polimeros ltda,ineos usa,1
michelin shenyang tire .,michelin tyre plc,1
bridgestone china research development .,bridgestone india pvt . .,1
daramic zweigniederlassung norderstedt,daramic,1
trinseo europe gmb h trade register 20162359 tax d be0806160466,trinseo,1
braas gmbh,ooo braas - dsk 1,1
soprema alpiarca,soprema gmbh,1
pt . kenda rubber indonesia,kenda farben india pvt . .,1
soprema blonie,soprema sas,1
soprema drummondville,soprema,1
bridgestone tianjin tire .,pt bridgestone tire indonesia,1
michelin siam .,michelin group,1
bridgestone golf shenzhen .,bridgestone stargard sp zoo,1
michelin shenyang tyre .,shanghai michelin warrior tyre .,1
perel oy,"ooo""perel rasha",1
bridgestone neumaticos,bridgestone mexico s.a . c.v .,1
basf india .,basf india,1
zeon f&b,zeon corporation tse:4205,1
hansa flex usa,flex sol,1
michelin india technology center llp,michelin tyre plc,1
mishlen,michelin polska simorep et cie simorep cie,1
bridgestone tire,bridgestone neumaticos monterreysa cv,1
bridgestone golf shenzhen .,bridgestone ncr,1
sika china .,pt sika indonesia,1
dow chemical,dow chemical private .,1
bridgestone brasil industria e comercio ltda,bridgestone india,1
bridgestone india pvt . .,bridgestone firestone venezolana,1
bridgestone tire,bridgestone(shenyang tire .,1
bridgestone india automotive products private .,bridgestone tire,1
sumitomo rubber industriesusa,sumitomo rubber brasil ltda,1
bridgestone tire,bridgestone ncr,1
saint gobain performance plastics,saint gobain canada .,1
kraton polymers .,kraton polymers japan .,1
kraton polymers japan .,kraton polymers .,1
shenyang bridgestone,bridgestone ncr,1
reliance brands,marks spencer reliance india pvt . .,1
cebu toyo corp,zhuhai toyo ink .,1
fenner usa,fenner dunlop atlanta .,1
soprema salgareda,soprema sourges,1
bridgestone india pvt . .,bridgestone stargard sp zoo,1
synthomer . peachtree lenox bl bonded logistics 7320 statesville,synthomer .,1
bridgestone india pvt . .,bridgestone brasil industria e comenrcio ltda,1
jx nippon oil gas exploration technical services corporation,nippon oil exploration u.s.a . limited,1
reliance commcl dealers,reliance chemical products .,1
selena izolacja matizol,pmi izolacja matizol s.a .,1
contitech australia pty .,contitech india private .,1
synthos dwory 7 spolka,synthos kralupy,1
sumitomo rubber north america .,sumitomo rubber usa,1
pt . kenda rubber indonesia,kenda rubber china .,1
reliance spg mills .,diesel fashion india reliance private .,1
michelin group,michelin north america .,1
exxonmobil chemical americas po box 4549 houston,exxonmobil chemical baytown chemical plant,1
bridgestone mexico s.a . c.v .,bridgestone firestone venezolana c,1
onur taahhut,onur taahhut tasimacilik insaat ticaret ve sanayi,1
avebe,avebe nederland b.v .,1
bridgestone canada .,pt bridgestone tire indonesia,1
basf corp .,basf chile s,1
kraton polymers nederland bv,kraton polymers brasil,1
bridgestone tianjin tire .,bridgestone stargard sp zoo,1
total bitumen deutschland gmbh,total petrochemicals france,1
bridgestone(shenyang tire .,bridgestone india pvt . .,1
soprema polska sp z o o,soprema nv,1
soprema nv,soprema sourges,1
bridgestone tire,bridgestone canada .,1
basf india .,basf finlay pvt . .,1
bridgestone brasil industria e comercio ltda,bridgestone tire,1
pirelli neumaticos cv .,pirelli pneus ltda,1
bitumenka,bitumenka d.d .,1
bridgestone india,bridgestone brasil industria e comenrcio ltda,1
soprema blonie,soprema castellbisbal,1
basf chile s.a .,basf corp .,1
kraton polymers,kraton polymers,1
basf,basf chile s.a .,1
sumitomo rubber north america .,sumitomo rubber usa,1
reliance bally india private .,reliance luxury fashion private .,1
bridgestone(shenyang tire .,bridgestone hosepower,1
"ibaraki zeon kasei ,ltd .",zeon kasei .,1
reliance spg mills .,reliance chemical products .,1
pirelli neumaticos cv .,pirelli neumaticos s.a . c.v .,1
cobalt holdings,cobalt holdings,1
soprema s.a .,soprema s.a.s .,1
synthomer srl,shanghai synthomer chemicals .,1
ford werke gmbh,obshchestvo s ogranichennoi otvetstvennost'iu ford sollers elabuga,1
ktn underwood arlanxeo usa,arlanxeo,1
bridgestone group,bridgestone brasil industria e comercio ltda,1
dragon poland,dragon poland sp . z o.o . sp.k .,1
sika colombia s.a .,sika cambodia . warehouse,1
hexpol compounding uk .,hexpol compounding,1
posco daewoo corporation,posco daewoo america corp .,1
arlanxeo usa,arlanxeo singapore pte . . tearlanxeo canada . 1265 vidal,1
izobud,izobud group companies,1
arlanxeo canada .,arlanxeo corp .,1
michelin india technology center,michelin india technology center llp,1
bridgestone neumaticos,bridgestone(shenyang tire .,1
sika corporation,sika s.a . chile,1
zeon corporation,zeon produtos quimicos brasil ltda,1
bridgestone costa rica s.a .,bridgestone tire,1
bridgestone india pvt . .,pt bridgestone tire indonesia,1
michelin india private .,michelin siam .,1
soprema alpiarca,soprema salgareda,1
dow silicones corp .,dow brasil industria comercio produtos quimicos lt,1
bridgestone golf shenzhen .,bridgestone firestone venezolana c,1
michelin aircraft tire,michelin americas research,1
bridgestone china research development .,bridgestone huizhou tire .,1
exxonmobil chemical,exxonmobil chemical americas 22777 springwoods village parkway,1
michelin siam .,michelin north america canada .,1
michelin na asrc,michelin americas research,1
danosa,danosa france,1
sumitomo rubber usa 10 sheridan,sumitomo rubber brasil ltda,1
toyo trans .,toyo tire north,1
nis gpn subcidiary,naftna industrija srbije,1
bridgestone(shenyang tire .,bridgestone huizhou)synthetic rubber .,1
bridgestone golf shenzhen .,bridgestone huizhou tire .,1
bridgestone tianjin tire .,bridgestone firestone venezolana,1
giti tire mfg .,giti tire usa .,1
bridgestone mexico s.a . c.v .,bridgestone ncr,1
basf .,basf turk kimya san . ve tic.sti,1
iko,aiko,1
zeon corporation,zeon chemicals l.p .,1
aps,aps paving&stone,1
softer / celanese,so.f.ter . s.r.l,1
sika,pt sika indonesia,1
soprema polska sp z o o,soprema drummondville,1
soprema chilliwack,soprema,1
michelin north america canada .,michelin siam .,1
bridgestone tire,bridgestone stargard sp zoo,1
kraton polymers shanghai .,kraton polymers .,1
bridgestone golf shenzhen .,bridgestone canada .,1
basf mexicana s.a . c.v .,basf peruana s.a .,1
contitech australia pty .,contitech antriebssysteme gmb h,1
gk poliplast,ooo poliplast severo - zapad,1
versalis sp,versalis pacific shanghai,1
dow chemical,dow chemical pacific .,1
brenntag australia pty .,brenntag vietnam .,1
basf japan .,basf,1
brenntag colombia s.a .,brenntag group,1
basf paper chemicals huizhou .,basf,1
bridgestone firestone brasil,bridgestone firestone venezolana,1
afton chemical india private .,afton chemical industria aditivos ltda,1
bridgestone costa rica sociedad anoni,pt bridgestone tire indonesia,1
cardinal s.r.l .,cardinal srl,1
shenzhen comlink electronics .,shenzhen comlink electronic,1
ineos styrolution america,ineos styrolution india .,1
ceva freight,ceva freight management,1
kumho tire goergia .,kumho tire changchun .,1
bridgestone group,thai bridgestone .,1
brenntag vietnam .,brenntag ecuador s.a .,1
prometeon tyre group srl,prometeon tyre group industria brasil ltda,1
sumitomo rubber inds,sumitomo rubber north america .,1
indian synthetic rubber .,indian synthetic rubber private .,1
michelin shenyang tyre .,michelin na asrc,1
sika cambodia . warehouse,sika corporation,1
bridgestone costa rica s.a .,bridgestone china research development .,1
dow chemical shanghai .,dow chemical thailand .,1
michelin aircraft tire,shanghai michelin warrior tyre .,1
bridgestone stargard sp zoo,bridgestone golf shenzhen .,1
pirelli neumaticos,pirelli neumaticos cv .,1
michelin india technology center,michelin siam .,1
bridgestone mexico s.a . c.v .,bridgestone canada .,1
kraton polymers japan .,kraton polymers brasil,1
soprema castellbisbal,soprema sas,1
michelin,michelin tires,1
exxonmobil quimica ltda,exxonmobil chemical americas po box 4549 houston,1
showa rekisei,showa shell sekiyu k.k .,1
sika,sika cambodia . warehouse,1
yokohama tire canada,yokohama tyre,1
bridgestone neumaticos,bridgestone costa rica sociedad anoni,1
reliance lifestyle holding,reliance brands,1
basf turk kimya san.ve tic ltd.sti,basf turk kimya san ve tic.tld.sti,1
total bitumen deutschland gmbh,total france arnay le duc,1
sika s a.,pt sika indonesia,1
basf,basf construction chemicals ua,1
basf colors effects usa,basf chile s,1
arlanxeo singapore pte . lt,arlanxeo brasil,1
posco daewoo america corp . toronto b,fc daewoo textile,1
bridgestone india pvt . .,bridgestone costa rica sociedad anoni,1
marangoni retreading systems deutschland gmbh,marangoni retreading systems deutschland,1
nordenia,mondi osterburken gmbh,1
sika s a.,sika mexicana s.a . c.v .,1
bridgestone neumaticos monterreysa cv,bridgestone firestone mexico cv,1
bitumtec totalerg,bitumtec srl,1
farmacap stria e com rcio ltda,farmacap industria e comercio ltda,1
bridgestone huizhou tire .,bridgestone firestone mexico cv,1
sumitomo rubber(hunan .,sumitomo rubber usa,1
rhino rugby,rhino rugby france,1
shanghai synthomer chemicals .,synthomer uk .,1
arlanxeo singapore pte . . tearlanxeo canada . 1265 vidal,arlanxeo singapore pte . .,1
prometeon tyre group industria brasil ltda,prometeon tyre group srl,1
jx nippon oil gas exploration technical services corporation,jx nippon oil gas exploration sarawak,1
evonik corp .,evonik cryo,1
cabopol,cabopol - polymer compounds s.a,1
marks spencer reliance india pvt . .,reliance .,1
arlanxeo,arlanxeo brasil,1
cocopaving,coco paving .,1
posco daewoo america corp . toronto b,daewoo corp .,1
pt sika indonesia,sika india private .,1
hexpol compounding,hexpol compounding uk .,1
kraton polymers nederland bv,kraton polymers .,1
posco daewoo america corp .,posco daewoo america corp . toronto b,1
zeon chemicals europe limited,zeon corporation tse:4205,1
mogat - werke adolf boving bitumen- und dachpappenfabrik gesellschaft mit beschrankter haftung,mogat - werke adolf boving bitumen- und dachpappen fabrik gmbh,1
k flex usa,planika flex d.o.o,1
yokohama tire corporation,yokohama tire canada,1
hansa flex usa,k flex usa,1
bridgestone firestone mexico cv,pt bridgestone tire indonesia,1
gestion soprema canada .,soprema salgareda,1
sumitomo warehouse usa . .,sumitomo rubber(hunan .,1
wright asphalt products company,wright asphalt products,1
yokohama india pvt . .,yokohama tire corporation,1
synthomer srl,synthomer uk .,1
soprema polska sp . z o.o .,soprema polska sp z o o,1
contitech usa .,contitech fluid mexicana cv,1
basf japan .,basf peruana s.a .,1
michelin espana portugal,michelin na asrc,1
versalis pacific shanghai,versalis sp,1
exxonmobil chemical americas 22777 springwoods village parkway,exxonmobil chemical asia pacific,1
michelin tyre plc,michelin na asrc,1
bridgestone hosepower,bridgestone americas tire,1
giti tire mfg . l.t.d .,giti tire mfg . usa,1
bridgestone tire,bridgestone india automotive,1
bridgestone brasil industria e comenrcio ltda,bridgestone stargard sp zoo,1
pirelli tire,pirelli neumaticos argentina,1
iko slovakia,iko slovakia s.r.o .,1
k flex usa . 100 nomaco,lisolante k - flex spa,1
sika,sika . vietnam,1
termocompo,termocompo - industria termoplastica lda,1
exxonmobil chemical asia pacific,exxonmobil quimica ltda,1
soprema drummondville,gestion soprema canada .,1
bridgestone brasil industria e comercio ltda,bridgestone ncr,1
api,trinseo api,1
h v advanced materials india pvt . .,h v advanced materials(india pvt . .,1
rompetrol,rompetrol rafinare s.a .,1
sumitomo rubber usa 10 sheridan,sumitomo rubber usa,1
michelin india private .,sociedade michelin participacoes ind e comercio ltda,1
sika s.a . chile,sika corporation,1
bridgestone golf shenzhen .,bridgestone firestone venezolana,1
yokohama india pvt . .,yokohama tyre,1
sika corporation,sika singapore pte . .,1
"ooo""ozon giiim rsi","ooo""ozon giiim rsi",1
kenda rubber .,kenda rubber china .,1
jx nippon oil gas exploration sarawak,jx nippon oil gas exploration australia pty .,1
soudal,soudal n.v .,1
basf corporation,basf construction chemicals ua,1
bridgestone firestone brasil,bridgestone canada .,1
afton chemical hyderabad pvt . .,afton chemical india private .,1
thuan loi rubber,thuan loi rubber .,1
soprema polska sp z o o,soprema oberrossbach,1
zeon rim,zeon corporation tse:4205,1
a.p.i .,trinseo api,1
basf .,basf finlay pvt . .,1
sumitomo corporation brasil,sumitomo corporation america,1
bridgestone tianjin tire .,bridgestone brasil industria e comercio ltda,1
soprema iberia,soprema s.a.s .,1
lcy elastomers lp,huizhou lcy elastomers corp .,1
contitech india private .,contitech mexicana cv,1
ravago distribution,ravago group,1
kkpc,kumho petrochemical . kose a011780,1
bridgestone firestone argentina saic,bridgestone hosepower,1
sika,sika cambodia .,1
soprema castellbisbal,gestion soprema canada .,1
onur taahhut,onur taahhut tasimacilik ve ticaret sti,1
soprema gmbh,soprema s.a.s .,1
sumika polymers north america .,sumika polymers mexico s rl cv,1
bridgestone(shenyang tire .,bridgestone india,1
bridgestone stargard sp zoo,bridgestone neumaticos,1
reliance paul shark fashions pvt . .,reliance brands,1
swisspor vaparoid,swisspor polska,1
bridgestone huizhou)synthetic rubber .,bridgestone canada .,1
ditecpesa,ditecpesa s.a .,1
shenyang bridgestone,bridgestone canada .,1
bridgestone firestone brasil,bridgestone hosepower,1
basf paper chemicals huizhou .,basf .,1
synthomer uk .,synthomer srl,1
bridgestone india pvt . .,bridgestone americas tire,1
contitech chile,contitech fluid mexicana cv,1
sumitomo rubber usa,sumitomo rubber usa 10 sheridan,1
pirelli neumaticos s.a . c.v .,pirelli tyre .,1
bridgestone stargard sp zoo,bridgestone ncr,1
michelin north america canada .,michelin group,1
bridgestone group,bridgestone hosepower,1
thai bridgestone .,bridgestone group,1
bridgestone india,bridgestone group,1
super beton,super beton .,1
bridgestone(shenyang tire .,bridgestone huizhou tire .,1
phillips tuftex .,chevron phillips chemical lp,1
sociedade michelin participacoes ind e comercio ltda,michelin india private .,1
jx nippon oil gas exploration myanmar limited,nippon oil exploration limited,1
nizhnekamskneftekhim,nknh,1
bridgestone group,bridgestone canada .,1
basf corporation,basf pakistan private .,1
  total oil india private limited   total,total oil india private limited,1
basf turk kimya san ve tic.tld.sti,basf,1
crafco,crafco .,1
bridgestone mexico s.a . c.v .,bridgestone brasil industria comercio ltda,1
total france arnay le duc,total petrochemicals france,1
dow chemical shanghai .,dow chemical private .,1
soprema polska sp . z o.o .,soprema gmbh,1
basf chile s,basf corp .,1
giti tire usa .,giti tire mfg . usa .,1
bridgestone india,bridgestone costa rica s.a .,1
brenntag colombia s.a .,brenntag chile comercial e ind,1
bostik,ooo bostik,1
adriatica bitumi spa,adriatica bitumi s.p.a .,1
bridgestone firestone venezolana,bridgestone hosepower,1
yokohama india pvt . .,yokohama americas,1
bridgestone tire,bridgestone brasil industria e comercio ltda,1
pirelli neumaticos argentina,pirelli neumaticos s.a . cv,1
kraton polymers,kraton polymers .,1
yalteks yalitim malzemeleri san . ve tic . a.s,teknik muhendislik yapi ve yalitim malzemeleri aluminyum ve plastik san . tic . a.s .,1
michelin na asrc,michelin india tamilnadu tyres private .,1
dow chemical,dow mexicana s.a .,1
soprema s.a .,soprema polska sp z o o,1
michelin tyre plc,michelin americas research,1
bridgestone india,bridgestone tire,1
michelin india private .,michelin tyre plc,1
soprema s.a .,soprema canada,1
sika,sika thailand,1
bridgestone costa rica s.a .,bridgestone brasil industria e comercio ltda,1
bridgestone tire,bridgestone neumaticos,1
soprema polska sp . z o.o .,soprema drummondville,1
bridgestone canada .,bridgestone india automotive,1
bridgestone tianjin tire .,bridgestone americas tire,1
basf costa rica sociedad anonima,basf corporation,1
freudenberg nok mexico cv,freudenberg nok pvt . .,1
yokohama tire corp .,yokohama tyre,1
maxwell,vetus maxwell marine india pvt . .,1
exxonmobil chemical,exxonmobil asia pacific r d .,1
kumho tire tianjin .,kumho tire georgia .,1
kumho tire georgia .,kumho tire goergia .,1
reliance retail .,reliance bally india private .,1
pirelli venezuela c.a .,pirelli tyre .,1
giti tire mfg . usa .,giti tire usa .,1
arlanxeo brasil,arlanxeo canada .,1
bharat bijlee .,bharat polymers,1
basf finlay pvt . .,basf chile s.a .,1
soprema blonie,soprema soprema sas,1
exxonmobil chemical americas,exxonmobil chemical,1
soprema gmbh,soprema sas,1
contitech fluid mexicana cv,contitech chile s.a .,1
brenntag chile comercial e industrial ltda,brenntag mexico s.a . c.v .,1
bridgestone tire,bridgestone(shenyang tire .,1
bridgestone india pvt . .,bridgestone china research development .,1
brenntag mexico s.a . c.v .,brenntag chile comercial e ind,1
iko eu /all plants *,iko slovakia,1
contitech australia pty .,contitech chile s.a .,1
bridgestone tianjin tire .,bridgestone ncr,1
soprema s.a .,soprema drummondville,1
sunflag tanzania .,sunflag thailand .,1
sika s a.,sika,1
exxonmobil asia pacific r d .,exxonmobil chemical,1
jx nippon oil gas exploration corporation,jx nippon oil gas exploration sarawak,1
eurovia czechy,eurovia cs,1
basf,basf construction chemicals,1
bridgestone brasil industria comercio ltda,bridgestone mexico s.a . c.v .,1
soprema polska sp z o o,soprema soprema sas,1
basf japan .,basf japan . 6 10 1 roppongi,1
ooo polimarket,* * * polimarket ooo,1
bridgestone group,bridgestone americas tire,1
exxonmobil chemical,exxonmobil chemical americas,1
total france arnay le duc,total petrochemicals france,1
sumitomo rubber changshu .,sumitomo rubber industriesusa,1
yokohama tyre,yokohama corp . north ameri,1
bostik,ooo bostik,1
soprema s.a .,soprema castellbisbal,1
yokohama tyre,yokohama americas,1
bridgestone india,bridgestone mexico s.a . c.v .,1
armacell poland sp . z.o.o,ooo armasell ',1
fenner usa,fenner advanced sealing technologies .,1
inreco - emulsja sp . z o.o .,inreco emulsje,1
bridgestone americas tire,bridgestone tire,1
brenntag peru s.a.c .,brenntag vietnam .,1
garland,garland company .,1
inreco emulsje,inreco - emulsja sp . z o.o .,1
bridgestone huizhou tire .,bridgestone china research development .,1
bridgestone hosepower,bridgestone(shenyang tire .,1
ziylan taban,ziylan taban san.tic.a.s .,1
"ooo""ortgraf","ooo""ortgraf",1
yokohama tire corp .,yokohama tire canada,1
gk poliplast,ooo poliplast novomoskovsk,1
arlanxeo canada .,arlanxeo singapore pte .,1
bridgestone huizhou)synthetic rubber .,bridgestone tire,1
soprema alpiarca,soprema canada,1
evonik corp .,evonik india,1
dow chemical pacific .,dow chemical private .,1
bridgestone canada .,bridgestone india automotive products private .,1
soprema s.a .,soprema soprema sas,1
zeon chemicals l.p .,zeon corporation,1
bridgestone neumaticos monterreysa cv,pt bridgestone tire indonesia,1
bridgestone firestone mexico cv,bridgestone ncr,1
arlanxeo corp .,arlanxeo singapore pte . lt,1
bridgestone americas tire,bridgestone india pvt . .,1
michelin north america .,michelin siam .,1
contitech india private .,contitech chile s.a .,1
pt sika indonesia,sika,1
jx nippon oil gas exploration sarawak,jx nippon oil gas exploration brasil ltda,1
synthomer .,synthomer . peachtree lenox bl bonded logistics 7320 statesville,1
sumitomo rubber(hunan .,sumitomo rubber,1
bridgestone americas tire,bridgestone mexico s.a . c.v .,1
mct gmbh kg,mct misch compoundier technik gmbh,1
jx nippon oil gas exploration brasil ltda,jx nippon oil gas exploration myanmar limited,1
michelin north america .,sociedade michelin participacoes ind e comercio ltda,1
cardiac science holdings uk limited,cardiac science corporation,1
exxonmobil japan godo kaisha,exxonmobil quimica ltda,1
basf chile s.a .,basf colors effects usa,1
bdp basf imp .,basf corp .,1
soudal n.v .,soudal nv,1
bridgestone costa rica sociedad anoni,bridgestone neumaticos,1
petro - canada resources usa,petro - canada cooperative holding ua,1
bridgestone brasil industria e comenrcio ltda,bridgestone firestone brasil,1
sika india private .,pt sika indonesia,1
gestion soprema canada .,soprema nv,1
georg borner chemisches werk fur dach- und bautenschutz gmbh kg,georg borner chemisches werk fur dach- und bautenschutz gmbh kg,1
contitech antriebssysteme gmb h,contitech usa .,1
pirelli neumaticos,pirelli tyre .,1
bridgestone stargard sp zoo,bridgestone americas tire,1
soprema s.r.l .,soprema sas,1
soprema iberia,soprema soprema sas,1
bochem sp . z o.o . zaklady chemiczne,zaklady chemiczne bochem sp . z.o.o .,1
bridgestone firestone mexico cv,bridgestone canada .,1
bridgestone tire,bridgestone tire,1
kraton polymers nederland bv,kraton polymers shanghai .,1
pirelli neumaticos s.a.i.c .,pirelli neumaticos s.a . cv,1
dowdupont,dow chemical company,1
michelin tyre plc,michelin shenyang tire .,1
michelin north america canada .,michelin na asrc,1
evonik cryo,evonik corporation c / o stockhausen,1
soprema castellbisbal,soprema iberia s.l .,1
soprema blonie,soprema canada,1
pirelli neumaticos cv .,pirelli neumaticos s.a.i.c .,1
bdp basf imp .,basf .,1
sika s a.,sika kimia sdn . bhd .,1
dow chemical private .,dow chemical thailand .,1
bridgestone hosepower,pt bridgestone tire indonesia,1
soprema polska sp . z o.o .,soprema sas,1
ineos oligomers,ineos usa,1
showa shell,showa shell sekiyu k.k .,1
contitech chile,contitech antriebssysteme gmb h,1
zeon manufacturing vietnam,zeon corporation tse:4205,1
basf china . shanghai,basf .,1
posco daewoo corporation,fc daewoo textile,1
kraton polymers nederland bv,kraton polymers,1
zeon europe gmbh,zeon europe gmbh,1
sumitomo rubber inds,sumitomo industrias pesadas brasil ltda,1
pirelli tire,pirelli venezuela c.a .,1
basf turk kimya san . ve tic.sti,basf .,1
netafim .,"ooo""netafim sng",1
synthomer srl,synthomer c oterminal,1
plastay group,plastay kimya,1
bridgestone firestone venezolana c,bridgestone neumaticos,1
bridgestone firestone mexico cv,bridgestone stargard sp zoo,1
bridgestone canada .,bridgestone tianjin tire .,1
soprema s.a .,soprema nv,1
dow chemical private .,dow chemical pacific .,1
diesel fashion india reliance private .,reliance brands,1
bridgestone firestone mexico cv,bridgestone hosepower,1
k flex usa,hansa flex usa,1
bridgestone tire,bridgestone costa rica s.a .,1
michelin aircraft tire,michelin tyre plc,1
soprema blonie,soprema nv,1
bridgestone firestone brasil,bridgestone brasil industria e comenrcio ltda,1
bridgestone india automotive products private .,bridgestone tire,1
reliance luxury fashion private .,reliance brands,1
versalis sp,versalis pacific shanghai,1
sumitomo rubber(hunan .,sumitomo bakelite nantong .,1
soprema castellbisbal,soprema salgareda,1
paul hartmann ag,ooo paul ' khartmann,1
sika kimia sdn . bhd .,sika china .,1
sociedade michelin participacoes ind e comercio ltda,michelin siam .,1
lgchem,lg chem,1
pt bridgestone tire indonesia,bridgestone huizhou tire .,1
yokohama tire corp .,yokohama mfg .,1
owens corning,owens corning masonry products business,1
iko europe,iko sales,1
basf corp .,basf peruana s.a .,1
bridgestone firestone argentina saic,bridgestone mexico s.a . c.v .,1
reliance lifestyle holding,reliance .,1
michelin group,shanghai michelin warrior tyre .,1
posco daewoo america corp .,posco daewoo america corp . toronto b,1
sika,sika china .,1
sherwin - williams,sherwin - williams company nyse shw,1
basf colors effects usa,basf chile s.a .,1
bridgestone firestone venezolana c,bridgestone tianjin tire .,1
sika cambodia .,sika s a.,1
bridgestone golf shenzhen .,bridgestone hosepower,1
makyol insaat sanayi turizm ve ticaret s,makyol insaat sanayi turizm ve ticaret a.s .,1
iko europe,iko slovakia,1
bdp basf imp .,basf india,1
kraton polymers shanghai .,kraton polymers japan .,1
rasco bitumentechnic gmbh,rasco bitumentechnik gmbh,1
contitech usa .,contitech mexicana cv,1
kraton polymers .,kraton polymers nederland bv,1
pirelli tyre .,pirelli neumaticos,1
zanotti s.p.a,"ooo""zanotti",1
bridgestone india,bridgestone huizhou tire .,1
bridgestone firestone argentina saic,bridgestone tire,1
bridgestone costa rica s.a .,bridgestone brasil industria e comenrcio ltda,1
basf,basf mexicana s.a . c.v .,1
ravago mfg . india private .,ravago . hk,1
arlanxeo singapore pte . .,arlanxeo singapore pte . lt,1
bridgestone huizhou tire .,bridgestone tire,1
bridgestone ncr,bridgestone india automotive,1
basf,basf paper chemicals huizhou .,1
pirelli neumaticos,pirelli neumaticos cv boulev,1
bridgestone neumaticos,bridgestone firestone brasil,1
bridgestone firestone mexico cv,bridgestone group,1
"ao""egor'evsk - obuv '","ao""egor'evsk - obuv '",1
trinseo europe gmb h tax d be0806160466,trinseo,1
bridgestone americas tire,bridgestone stargard sp zoo,1
reliance lifestyle holding,reliance retail .,1
posco daewoo america corp .,daewoo paper mfg.cd . .,1
bridgestone brasil industria e comenrcio ltda,bridgestone canada .,1
basf construction chemicals,basf .,1
bridgestone ncr,bridgestone india automotive products private .,1
basf .,basf bangladesh .,1
bridgestone china research development .,bridgestone canada .,1
basf corporation,basf finlay pvt . .,1
iko midwest .,iko .,1
basf . yeosu,basf construction chemicals,1
servicom - spec,servicom s.a . bvmt servi - srfykwm,1
pirelli neumaticos s.a.i.c .,pirelli neumaticos argentina,1
bridgestone brasil industria e comercio ltda,bridgestone brasil industria e comenrcio ltda,1
pirelli neumaticos,pirelli neumaticos cv .,1
bridgestone huizhou tire .,bridgestone firestone argentina saic,1
sika corporation,sika s a.,1
sika corporation,sika . vietnam,1
soprema alpiarca,soprema blonie,1
retail limited,"ooo""nekst",1
giti tire mfg . usa,giti tire mfg . l.t.d .,1
reliance sibur elastomers pvt . .,reliance retail .,1
michelin americas research,michelin north america canada .,1
kraton polymers,kraton polymers shanghai .,1
yokohama corp . north ameri,yokohama,1
pirelli neumaticos cv boulev,pirelli pneus ltda,1
soprema iberia,soprema canada,1
michelin research development center shanghai .,michelin americas research,1
reliance .,reliance retail .,1
bridgestone huizhou tire .,bridgestone neumaticos monterreysa cv,1
basf turk kimya san ve tic.tld.sti,basf corp .,1
bridgestone group,bridgestone neumaticos,1
contitech india private .,contitech fluid mexicana cv,1
porr,porr ag,1
kumho tire goergia .,kumho tire tianjin .,1
sika singapore pte . .,sika s a.,1
brenntag chile comercial e industrial ltda,brenntag ecuador s.a .,1
michelin india tamilnadu tyres private .,michelin india private .,1
sumitomo rubber inds,sumitomo bakelite nantong .,1
"ooo""guchchi rus","ooo""guchchi rus",1
bridgestone stargard sp zoo,thai bridgestone .,1
bridgestone india,bridgestone china research development .,1
bridgestone huizhou tire .,bridgestone hosepower,1
bridgestone tire,bridgestone india,1
recron malaysia sdn.bhd .,recron malaysia sdn bhd,1
exxonmobil chemical baytown chemical plant,exxonmobil quimica ltda,1
kildair services,kildair service ulc,1
basf china . shanghai,basf corporation,1
shanghai synthomer chemicals .,synthomer srl,1
sika singapore pte . .,sika,1
bridgestone americas tire,bridgestone neumaticos monterreysa cv,1
"ooo""import moda","ooo""import moda",1
zhuhai toyo ink .,shanghai toyo ink mfg . .,1
bridgestone tire,bridgestone brasil industria e comenrcio ltda,1
contitech thermopol .,  contitech transportbandsysteme gmbh,1
giti tire mfg . l.t.d .,giti tire mfg . usa .,1
onur taahhut tasimacilik insaat ticaret ve sanayi,onur taahhut tasimacilik ve ticaret sti,1
petro . canada,petro - canada denmark gmbh,1
reliance brands,reliance spg mills .,1
dow chemical private .,dow chemical,1
sika s.a . chile,sika china .,1
bridgestone americas tire,bridgestone tianjin tire .,1
dupont korea .,dupont nutrition usa inc.c o ceva,1
michelin shenyang tire .,shanghai michelin warrior tyre .,1
bridgestone firestone mexico cv,bridgestone tire,1
midland asphalt materials,midland asphalt,1
sika colombia s.a .,sika corporation,1
warren plant bato bridgestone,bridgestone india pvt . .,1
goter italiia,goter thermoplastic compounds s.p.a,1
giti radial tire anhui,giti tire hualin .,1
basf india,bdp basf imp .,1
